-1.8495	-0.0308085	
-1.84926	-0.0299672	
-1.84901	-0.0308978	
-1.84877	-0.0265112	
-1.84852	-0.0232579	
-1.84828	-0.0245144	
-1.84803	-0.0252599	
-1.84779	-0.0291269	
-1.84754	-0.0315902	
-1.8473	-0.0282611	
-1.84705	-0.0283285	
-1.84681	-0.0311721	
-1.84657	-0.0293437	
-1.84632	-0.0291046	
-1.84608	-0.031275	
-1.84583	-0.0314662	
-1.84559	-0.0304815	
-1.84534	-0.0256457	
-1.8451	-0.0241538	
-1.84485	-0.0274916	
-1.84461	-0.0252137	
-1.84436	-0.0230219	
-1.84412	-0.0237648	
-1.84387	-0.0216225	
-1.84363	-0.0202854	
-1.84338	-0.0227034	
-1.84314	-0.0248135	
-1.84289	-0.0243959	
-1.84265	-0.0221021	
-1.84241	-0.0203723	
-1.84216	-0.0226618	
-1.84192	-0.0250244	
-1.84167	-0.0278605	
-1.84143	-0.0305408	
-1.84118	-0.0265103	
-1.84094	-0.0224937	
-1.84069	-0.0216977	
-1.84045	-0.0210473	
-1.8402	-0.0212155	
-1.83996	-0.0224785	
-1.83971	-0.0260609	
-1.83947	-0.0316727	
-1.83922	-0.0349393	
-1.83898	-0.0333605	
-1.83873	-0.0317231	
-1.83849	-0.0293044	
-1.83825	-0.025948	
-1.838	-0.0252981	
-1.83776	-0.0259528	
-1.83751	-0.0267074	
-1.83727	-0.0262253	
-1.83702	-0.0266685	
-1.83678	-0.0277379	
-1.83653	-0.0277022	
-1.83629	-0.0285017	
-1.83604	-0.0284458	
-1.8358	-0.026002	
-1.83555	-0.0246582	
-1.83531	-0.0261341	
-1.83506	-0.0278282	
-1.83482	-0.028783	
-1.83457	-0.0259744	
-1.83433	-0.0217598	
-1.83409	-0.0231167	
-1.83384	-0.025234	
-1.8336	-0.0196269	
-1.83335	-0.01201	
-1.83311	-0.0106133	
-1.83286	-0.0112846	
-1.83262	-0.0126216	
-1.83237	-0.0152751	
-1.83213	-0.0206657	
-1.83188	-0.0257498	
-1.83164	-0.0255385	
-1.83139	-0.0263642	
-1.83115	-0.0293332	
-1.8309	-0.0314583	
-1.83066	-0.0281837	
-1.83041	-0.0218519	
-1.83017	-0.0193705	
-1.82993	-0.019725	
-1.82968	-0.0216331	
-1.82944	-0.0231962	
-1.82919	-0.02507	
-1.82895	-0.0226486	
-1.8287	-0.0194175	
-1.82846	-0.0200278	
-1.82821	-0.0185151	
-1.82797	-0.0180856	
-1.82772	-0.0185063	
-1.82748	-0.0192711	
-1.82723	-0.0197312	
-1.82699	-0.0206709	
-1.82674	-0.023909	
-1.8265	-0.0260908	
-1.82626	-0.0276849	
-1.82601	-0.0263199	
-1.82577	-0.0254298	
-1.82552	-0.0259784	
-1.82528	-0.0270833	
-1.82503	-0.0287044	
-1.82479	-0.0257113	
-1.82454	-0.0255236	
-1.8243	-0.0277131	
-1.82405	-0.0254669	
-1.82381	-0.0233291	
-1.82356	-0.023343	
-1.82332	-0.0247701	
-1.82307	-0.0264108	
-1.82283	-0.0250927	
-1.82258	-0.021098	
-1.82234	-0.0219679	
-1.8221	-0.0270472	
-1.82185	-0.0288687	
-1.82161	-0.0287292	
-1.82136	-0.0279011	
-1.82112	-0.0267252	
-1.82087	-0.0252906	
-1.82063	-0.0240635	
-1.82038	-0.0268926	
-1.82014	-0.0289031	
-1.81989	-0.0278492	
-1.81965	-0.0272526	
-1.8194	-0.0236012	
-1.81916	-0.0202623	
-1.81891	-0.0195264	
-1.81867	-0.0179977	
-1.81842	-0.019879	
-1.81818	-0.0236807	
-1.81794	-0.0219568	
-1.81769	-0.0183123	
-1.81745	-0.0187163	
-1.8172	-0.019455	
-1.81696	-0.0217137	
-1.81671	-0.0251042	
-1.81647	-0.0235086	
-1.81622	-0.0232437	
-1.81598	-0.0248147	
-1.81573	-0.0235247	
-1.81549	-0.0237585	
-1.81524	-0.0233368	
-1.815	-0.0210426	
-1.81475	-0.020525	
-1.81451	-0.0216885	
-1.81426	-0.0240434	
-1.81402	-0.0235596	
-1.81378	-0.022821	
-1.81353	-0.0269553	
-1.81329	-0.0271239	
-1.81304	-0.0221138	
-1.8128	-0.0211363	
-1.81255	-0.0217149	
-1.81231	-0.0202279	
-1.81206	-0.022932	
-1.81182	-0.0289618	
-1.81157	-0.0309035	
-1.81133	-0.0282554	
-1.81108	-0.0235923	
-1.81084	-0.0218434	
-1.81059	-0.0221697	
-1.81035	-0.0208493	
-1.8101	-0.0231297	
-1.80986	-0.0293865	
-1.80962	-0.0323205	
-1.80937	-0.0289668	
-1.80913	-0.025161	
-1.80888	-0.0259458	
-1.80864	-0.0270182	
-1.80839	-0.0256029	
-1.80815	-0.0224725	
-1.8079	-0.0192578	
-1.80766	-0.0209135	
-1.80741	-0.0237597	
-1.80717	-0.0242436	
-1.80692	-0.0267068	
-1.80668	-0.0261988	
-1.80643	-0.0251894	
-1.80619	-0.0279612	
-1.80594	-0.0268515	
-1.8057	-0.0243473	
-1.80546	-0.0226777	
-1.80521	-0.0222507	
-1.80497	-0.026022	
-1.80472	-0.0282712	
-1.80448	-0.0277312	
-1.80423	-0.030944	
-1.80399	-0.0339929	
-1.80374	-0.0308363	
-1.8035	-0.0288723	
-1.80325	-0.0293968	
-1.80301	-0.0288065	
-1.80276	-0.0278576	
-1.80252	-0.027367	
-1.80227	-0.0290835	
-1.80203	-0.0281326	
-1.80178	-0.0257807	
-1.80154	-0.0254524	
-1.8013	-0.0229808	
-1.80105	-0.0195547	
-1.80081	-0.0185238	
-1.80056	-0.0210632	
-1.80032	-0.022216	
-1.80007	-0.0200834	
-1.79983	-0.0201727	
-1.79958	-0.0218509	
-1.79934	-0.022158	
-1.79909	-0.0216101	
-1.79885	-0.0221279	
-1.7986	-0.0231325	
-1.79836	-0.0220191	
-1.79811	-0.0218209	
-1.79787	-0.027175	
-1.79762	-0.0300061	
-1.79738	-0.023867	
-1.79714	-0.0193347	
-1.79689	-0.0232413	
-1.79665	-0.0300262	
-1.7964	-0.031096	
-1.79616	-0.0274942	
-1.79591	-0.0268596	
-1.79567	-0.0273279	
-1.79542	-0.0264146	
-1.79518	-0.0261837	
-1.79493	-0.0284184	
-1.79469	-0.0306235	
-1.79444	-0.0273385	
-1.7942	-0.0222636	
-1.79395	-0.0208168	
-1.79371	-0.0199392	
-1.79346	-0.0172996	
-1.79322	-0.0171843	
-1.79298	-0.020652	
-1.79273	-0.024169	
-1.79249	-0.0261151	
-1.79224	-0.0251987	
-1.792	-0.0267178	
-1.79175	-0.0299946	
-1.79151	-0.0285791	
-1.79126	-0.0292782	
-1.79102	-0.0287534	
-1.79077	-0.0224009	
-1.79053	-0.0193149	
-1.79028	-0.0184541	
-1.79004	-0.020235	
-1.78979	-0.0243619	
-1.78955	-0.0232397	
-1.7893	-0.0204279	
-1.78906	-0.0201866	
-1.78882	-0.0184124	
-1.78857	-0.0149767	
-1.78833	-0.0146063	
-1.78808	-0.0175528	
-1.78784	-0.0225272	
-1.78759	-0.0240742	
-1.78735	-0.0205441	
-1.7871	-0.0205264	
-1.78686	-0.0209848	
-1.78661	-0.02052	
-1.78637	-0.0238106	
-1.78612	-0.0260724	
-1.78588	-0.0258285	
-1.78563	-0.0253854	
-1.78539	-0.0245855	
-1.78514	-0.0238252	
-1.7849	-0.0250668	
-1.78466	-0.0263928	
-1.78441	-0.0278082	
-1.78417	-0.0287418	
-1.78392	-0.0273414	
-1.78368	-0.0283357	
-1.78343	-0.0289956	
-1.78319	-0.0284587	
-1.78294	-0.0282753	
-1.7827	-0.0292594	
-1.78245	-0.0325715	
-1.78221	-0.0306461	
-1.78196	-0.0265799	
-1.78172	-0.0243493	
-1.78147	-0.0225684	
-1.78123	-0.0234039	
-1.78098	-0.0258581	
-1.78074	-0.0291588	
-1.7805	-0.0302619	
-1.78025	-0.0272133	
-1.78001	-0.0240867	
-1.77976	-0.0249296	
-1.77952	-0.0243761	
-1.77927	-0.0229403	
-1.77903	-0.0257073	
-1.77878	-0.0271949	
-1.77854	-0.0260163	
-1.77829	-0.0233003	
-1.77805	-0.0241714	
-1.7778	-0.0277409	
-1.77756	-0.0278038	
-1.77731	-0.0265825	
-1.77707	-0.0253825	
-1.77682	-0.0270171	
-1.77658	-0.0287218	
-1.77634	-0.0298641	
-1.77609	-0.0309678	
-1.77585	-0.0290333	
-1.7756	-0.0276944	
-1.77536	-0.025868	
-1.77511	-0.0233662	
-1.77487	-0.0208044	
-1.77462	-0.0201377	
-1.77438	-0.0232247	
-1.77413	-0.0238113	
-1.77389	-0.0216469	
-1.77364	-0.0201212	
-1.7734	-0.0193139	
-1.77315	-0.0195353	
-1.77291	-0.0201433	
-1.77266	-0.0193743	
-1.77242	-0.0211726	
-1.77218	-0.0242541	
-1.77193	-0.0233676	
